line	subcard	key1	iast	sense_tag	tag_vocabulary	class	column	page	volume	review_status	reviewer	flag
7707	si_d~~h0_zz_pw01	siD	sidh	11i	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7708	si_d~~h0_zz_pw01	siD	sidh	11k	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7709	si_d~~h0_zz_pw01	siD	sidh	11l	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7710	si_d~~h0_zz_pw01	siD	sidh	11m	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7711	si_d~~h0_zz_pw01	siD	sidh	11n	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7712	si_d~~h0_zz_pw01	siD	sidh	11o	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7713	si_d~~h0_zz_pw01	siD	sidh	11p	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7714	si_d~~h0_zz_pw01	siD	sidh	11q	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7715	si_d~~h0_zz_pw01	siD	sidh	11r	sense-path-like	sense-path-unresolved	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7716	si_d~~h0_zz_pw01	siD	sidh	*caus	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7717	si_d~~h0_zz_pw01	siD	sidh	mit T25 — 1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7718	si_d~~h0_zz_pw01	siD	sidh	mit T25 — 2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7719	si_d~~h0_zz_pw01	siD	sidh	mit T30 — 1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7720	si_d~~h0_zz_pw01	siD	sidh	mit T30 — 2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7721	si_d~~h0_zz_pw01	siD	sidh	mit T32	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7722	si_d~~h0_zz_pw01	siD	sidh	mit T39 — 1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7723	si_d~~h0_zz_pw01	siD	sidh	mit T39 — 2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7724	si_d~~h0_zz_pw01	siD	sidh	mit T39 — 3	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7725	si_d~~h0_zz_pw01	siD	sidh	mit T39 — 3a	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7726	si_d~~h0_zz_pw01	siD	sidh	mit T39 — 3b	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7727	si_d~~h0_zz_pw01	siD	sidh	mit T39 — 3c	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7728	si_d~~h0_zz_pw01	siD	sidh	mit T43	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7729	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7730	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7731	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7732	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3a	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7733	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3b	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7734	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3c	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7735	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3d	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7736	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3e	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7737	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3f	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7738	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3g	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7739	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3h	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7740	si_d~~h0_zz_pw01	siD	sidh	mit T45 — 3i	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7750	si_d~~h1_00_pwg00	siD	sidh	PPP 1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7751	si_d~~h1_00_pwg00	siD	sidh	PPP 1a	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7752	si_d~~h1_00_pwg00	siD	sidh	PPP 1b	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7753	si_d~~h1_00_pwg00	siD	sidh	PPP 1c	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7754	si_d~~h1_00_pwg00	siD	sidh	PPP 1d	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7755	si_d~~h1_00_pwg01	siD	sidh	PPP 1e	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7756	si_d~~h1_00_pwg01	siD	sidh	PPP 1f	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7757	si_d~~h1_00_pwg01	siD	sidh	PPP 1g	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7758	si_d~~h1_00_pwg01	siD	sidh	PPP 1h	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7759	si_d~~h1_00_pwg01	siD	sidh	PPP 1i	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7760	si_d~~h1_00_pwg01	siD	sidh	PPP 1k	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7761	si_d~~h1_00_pwg01	siD	sidh	PPP 1l	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7762	si_d~~h1_00_pwg01	siD	sidh	PPP 1m	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7763	si_d~~h1_00_pwg01	siD	sidh	PPP 1n	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7764	si_d~~h1_00_pwg01	siD	sidh	PPP 2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7765	si_d~~h1_00_pwg01	siD	sidh	PPP 2a	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7766	si_d~~h1_00_pwg01	siD	sidh	PPP 2b	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7768	si_d~~h1_00_pwg02	siD	sidh	2d	sense-path-like	parent-split	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7772	si_d~~h1_00_pwg02	siD	sidh	derivative-T57-T58	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7773	si_d~~h1_00_pwg02	siD	sidh	derivative-T59	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7774	si_d~~h1_00_pwg02	siD	sidh	derivative-T68-T72	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7775	si_d~~h1_00_pwg02	siD	sidh	nis-sidh-1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7776	si_d~~h1_00_pwg02	siD	sidh	nis-sidh-2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7777	si_d~~h1_00_pwg02	siD	sidh	sam-sidh-1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7778	si_d~~h1_00_pwg02	siD	sidh	sam-sidh-2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7779	si_d~~h1_00_pwg02	siD	sidh	PPP-siddha-1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7780	si_d~~h1_00_pwg02	siD	sidh	PPP-siddha-2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7781	si_d~~h1_00_pwg02	siD	sidh	PPP-siddha-3	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7782	si_d~~h1_00_pwg02	siD	sidh	cross-ref-T175-T176	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7783	si_d~~h1_00_pwg02	siD	sidh	derivative-T177-T181	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7784	si_d~~h1_00_pwg02	siD	sidh	derivative-T182	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7785	si_d~~h1_00_pwg02	siD	sidh	PPP-T239-1	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7786	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-2	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7787	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-3	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7788	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-4	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7789	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-5	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7790	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-6	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7791	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-7	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7792	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-8	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7793	si_d~~h1_00_pwg03	siD	sidh	PPP-siddha-9	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
7794	si_d~~h1_00_pwg03	siD	sidh	cross-ref-T48-T49	free-form-provenance-label	tag-not-a-sense-path	7-0999	7-p0500	7	ai_translated	None	сегментация под вопросом
8120	vad~~h0_00_pwg00	vad	vad	header	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8121	vad~~h0_00_pwg00	vad	vad	1) a) reden, sagen, sprechen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8122	vad~~h0_00_pwg01	vad	vad	PPP α) gesagt, gesprochen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8123	vad~~h0_00_pwg01	vad	vad	PPP β) angeredet, angesprochen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8124	vad~~h0_00_pwg01	vad	vad	1) b) mittheilen, verkünden, angeben, besprechen, sprechen über	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8125	vad~~h0_00_pwg01	vad	vad	1) c) ankündigen, voraussagen, anzeigen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8126	vad~~h0_00_pwg01	vad	vad	1) d) behaupten, annehmen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8127	vad~~h0_00_pwg01	vad	vad	1) e) bezeichnen als, erklären für, nennen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8128	vad~~h0_00_pwg01	vad	vad	1) f) die Stimme ertönen lassen, tönen, schallen, klingen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8129	vad~~h0_00_pwg01	vad	vad	2) Medialformen: a) sagen, sprechen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8130	vad~~h0_00_pwg01	vad	vad	2) b) sich besprechen über; sich streiten um	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8131	vad~~h0_00_pwg01	vad	vad	2) c) sich nennen, sich ausgeben für	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8132	vad~~h0_00_pwg01	vad	vad	2) d) eine Autorität sein, hervorstechen, sich auszeichnen	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8133	vad~~h0_00_pwg02	vad	vad	2e) sich bewerben um	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
8134	vad~~h0_00_pwg02	vad	vad	cross-ref	free-form-provenance-label	tag-not-a-sense-path	6-0649	6-p0325	6	ai_translated	None	сегментация под вопросом
