pwk_L	pwk_pc	hw_slp1	iast	pipeline_tier	rank	mw_fuzzy	evidence	mw_forms	verdict	corr_n	corr_dicts	mahavy	mahavy_refs	dcs_lemma	dcs_form	body_chars	review_note
214115	7-318-a	ADAraRamudra	ādhāraṇamudra	NO-MATCH	A		B:ADAraka;A:ADArin		confirmed-missing	1	sch	1	21	0	0	117	
214122	7-318-b	ADyAtmikI	ādhyātmikī	stem				ADyAtmika	covered-by-MW-stem-form	2	lrv;sch	0		0	0	41	
214127	7-318-b	AnandagirIya	ānandagirīya	NO-MATCH	B		B:AnandakAvya;B:Anandapura		confirmed-missing	1	sch	0		0	0	138	
214130	7-318-b	AnandarAGava	ānandarāghava	nearform0.83		anarGarAGava		anarGarAGava	near-form-needs-eyes	2	acc;sch	0		0	0	139	
214134	7-318-b	Anartasatkfta	ānartasatkṛta	NO-MATCH	B		B:Anartaka		confirmed-missing	1	sch	0		0	0	45	
214135	7-318-b	AnAkzipa	ānākṣipa	nearform0.88		anakzika		anakzika	near-form-needs-eyes	1	sch	0		0	0	87	
214136	7-318-b	AnApAnasmfti	ānāpānasmṛti	NO-MATCH	A		A:AnABi		confirmed-missing	1	sch	1	53	0	0	120	
214139	7-318-b	Animila	ānimila	nearform0.86		animizA		animizA	near-form-needs-eyes	1	sch	0		0	0	39	
214143	7-318-b	AnugrAhika	ānugrāhika	nearform0.90		AnugrAmika		AnugrAmika	near-form-needs-eyes	1	sch	0		0	0	42	
214146	7-318-b	AnupUrvI	ānupūrvī	stem				AnupUrva	covered-by-MW-stem-form	7	ap;ap90;armh;fri;lrv;nybj;sch	0		0	1	43	
214147	7-318-b	AnuvanDika	ānuvandhika	nearform0.90		AnubanDika		AnubanDika	near-form-needs-eyes	0		0		0	0	120	
214148	7-318-b	AnumatI	ānumatī	stem				Anumata	covered-by-MW-stem-form	1	sch	0		0	1	141	
214153	7-318-b	Anfhata	ānṛhata	nearform0.86		anAhata		anAhata	near-form-needs-eyes	1	sch	0		1	0	40	
214163	7-318-c	ApaReya	āpaṇeya	nearform0.86		ApaRIya		ApaRIya	near-form-needs-eyes	1	sch	0		1	0	39	
214165	7-318-c	Apattisama	āpattisama	NO-MATCH	A		A:Apatanta;A:ApatsahAya		confirmed-missing	1	sch	0		0	0	42	
214167	7-318-c	ApadevIya	āpadevīya	NO-MATCH	A		A:ApatsahAya;A:Aparuza		confirmed-missing	2	acc;sch	0		0	0	41	
214169	7-318-c	AparvaBaNganipuRa	āparvabhaṅganipuṇa	nearform1.00		aparvaBaNganipuRa		aparvaBaNganipuRa	covered-by-fold-twin-flagged	1	sch	0		0	0	52	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214170	7-318-c	Apali	āpali	stem				Apala	covered-by-MW-stem-form	1	sch	0		0	0	37	
214173	7-318-c	ApAkasTa	āpākastha	nearform0.88		ApAkesTa		ApAkesTa	near-form-needs-eyes	0		0		0	0	62	
214174	7-318-c	ApAtajYAna	āpātajñāna	nearform0.84		AtmajYAna		AtmajYAna	near-form-needs-eyes	1	sch	0		0	0	42	
214182	7-318-c	Apin	āpin	nearform0.86		Api		Api	near-form-needs-eyes	1	sch	0		0	0	36	
214183	7-318-c	ApiSaliSikzA	āpiśaliśikṣā	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	44	
214184	7-318-c	ApIWAntam	āpīṭhāntam	NO-MATCH	B		B:ApIqa		confirmed-missing	1	sch	0		0	0	41	
214186	7-318-c	ApIqaka	āpīḍaka	nearform0.86		ApIqana		ApIqana	near-form-needs-eyes	2	bhs;sch	0		1	1	78	
214188	7-318-c	ApuNKaSiKam	āpuṅkhaśikham	NO-MATCH	A		A:ApIqin;B:ApfcCya		confirmed-missing	1	sch	0		0	0	43	
214191	7-318-c	Apolupa	āpolupa	nearform0.86		alolupa		alolupa	near-form-needs-eyes	1	sch	0		0	0	55	
214196	7-318-d	AptoryAmahOtra	āptoryāmahautra	NO-MATCH	A		A:Apti		confirmed-missing	1	sch	0		0	0	46	
214197	7-318-d	ApyAnavant	āpyānavant	nearform0.95		ApyAnavat		ApyAnavat	near-form-needs-eyes	2	pwg;sch	0		0	0	61	
214204	7-318-d	AbrahmaBuvanAntikam	ābrahmabhuvanāntikam	NO-MATCH	A		A:AbravantI;B:AbrahmasaBam		confirmed-missing	1	sch	0		0	0	51	
214206	7-318-d	AbrahmARqa	ābrahmāṇḍa	nearform0.95		abrAhmaRa		abrAhmaRa	near-form-needs-eyes	1	sch	0		0	0	59	
214207	7-318-d	ABAradvAja	ābhāradvāja	NO-MATCH	B		B:ABAsa		confirmed-missing	1	sch	0		0	0	121	
214214	7-318-d	ABiSastya	ābhiśastya	nearform0.94		ABiSasya		ABiSasya	near-form-needs-eyes	0		0		1	0	41	
214221	7-318-d	ABogya	ābhogya	nearform1.00		aBogya		aBogya	covered-by-fold-twin-flagged	2	md;sch	0		0	0	38	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214227	7-318-d	AmapiSita	āmapiśita	NO-MATCH	B		B:AmantraRA;B:Amapeza		confirmed-missing	1	sch	0		0	0	97	
214234	7-319-a	AmizakiMcitka	āmiṣakiṃcitka	NO-MATCH	A		A:AmitraSocani;B:Amukta		confirmed-missing	1	sch	1	261,26	0	0	137	
214239	7-319-a	AmfRAlam	āmṛṇālam	nearform0.93		amfRAla		amfRAla	near-form-needs-eyes	1	sch	0		0	0	40	
214244	7-319-a	AmnAyakriyArTatvAdisUtravicAra	āmnāyakriyārthatvādisūtravicāra	NO-MATCH	B		B:Amodin;B:Ambuda		confirmed-missing	2	acc;sch	0		0	0	98	
214246	7-319-a	AmratIrTa	āmratīrtha	nearform0.84		AkaratIrTa		AkaratIrTa	near-form-needs-eyes	2	bhs;sch	1	167	0	0	114	
214253	7-319-a	AyattI	āyattī	stem				Ayatta;Ayatti	covered-by-MW-stem-form	1	sch	0		0	0	38	
214257	7-319-a	Ayacana	āyacana	nearform1.00		AyAcana		AyAcana	covered-by-fold-twin-flagged	0		0		0	0	101	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214261	7-319-a	AyAmatA	āyāmatā	stem				AyAmatas	covered-by-MW-stem-form	1	sch	0		0	0	99	
214280	7-319-b	AragvaDamaya	āragvadhamaya	NO-MATCH	B		B:Arakza;B:Arawita		confirmed-missing	1	sch	0		0	0	153	
214282	7-319-b	AraRyakaBawwaBAskara	āraṇyakabhaṭṭabhāskara	NO-MATCH	B		B:Arawita;B:Arata		confirmed-missing	1	sch	0		0	0	174	
214284	7-319-b	ArambaRaka	ārambaṇaka	nearform0.80		anArambaRa		anArambaRa	near-form-needs-eyes	2	bhs;sch	1	226	0	0	94	
214289	7-319-b	ArAgay	ārāgay	stem				ArAgaya	covered-by-MW-stem-form	0		0		1	0	40	
214291	7-319-b	ArADanakrama	ārādhanakrama	NO-MATCH	A		B:ArAgra;A:ArAmADipati		confirmed-missing	2	acc;sch	0		0	0	44	
214296	7-319-b	Ari	āri	stem				Ar;ArA;ArI	covered-by-MW-stem-form	1	sch	0		0	0	103	
214297	7-319-b	Arizwa	āriṣṭa	nearform1.00		arizwa		arizwa	covered-by-fold-twin-flagged	1	sch	0		1	0	102	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214298	7-319-b	AruRaSikzA	āruṇaśikṣā	NO-MATCH	B		B:Aruta		confirmed-missing	1	sch	0		0	0	42	
214302	7-319-b	ArUQajAtaka	ārūḍhajātaka	NO-MATCH	A		A:ArUQa		confirmed-missing	2	acc;sch	0		0	0	43	
214303	7-319-c	ArUQapatita	ārūḍhapatita	NO-MATCH	A		A:ArUpya		confirmed-missing	1	sch	0		0	0	43	
214306	7-319-c	Arogyay	ārogyay	stem				Arogyaya	covered-by-MW-stem-form	1	ap	0		1	0	131	
214307	7-319-c	ArogyApay	ārogyāpay	nearform0.82		Arogyaya		Arogyaya	near-form-needs-eyes	1	sch	0		1	0	97	
214309	7-319-c	Aropayitar	āropayitar	NO-MATCH	A		B:AroDana;A:Aroha		confirmed-missing	1	sch	0		0	0	136	
214316	7-319-c	ArtayajYa	ārtayajña	NO-MATCH	B		B:ArtanAda		confirmed-missing	1	sch	0		0	0	42	
214317	7-319-c	Artarava	ārtarava	nearform0.82		antarBAva		antarBAva	near-form-needs-eyes	1	sch	0		0	0	58	
214320	7-319-c	Artikara	ārtikara	nearform0.88		Artihara		Artihara	near-form-needs-eyes	1	sch	0		0	0	40	
214322	7-319-c	ArTat	ārthat	stem				ArTa	covered-by-MW-stem-form	1	sch	0		0	0	37	
214326	7-319-c	ArdrIBAva	ārdrībhāva	nearform0.89		ArdraBAva		ArdraBAva	near-form-needs-eyes	1	sch	0		1	0	41	
214328	7-319-c	AryaKaRqa	āryakhaṇḍa	NO-MATCH	B		B:ArDika		confirmed-missing	1	sch	0		0	0	101	
214329	7-319-c	AryadAsI	āryadāsī	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	40	
214330	7-319-c	AryaputrIya	āryaputrīya	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	43	
214331	7-319-c	AryabudDi	āryabuddhi	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	41	
214332	7-319-c	AryabrahmaviSezacittaparipfcCA	āryabrahmaviśeṣacittaparipṛcchā	NO-MATCH	C				confirmed-missing	1	sch	1	65	0	0	114	
214333	7-319-c	Aryamati	āryamati	nearform0.93		aramati		aramati	near-form-needs-eyes	1	sch	0		0	0	40	
214335	7-319-c	Aryavant	āryavant	nearform0.82		ASrayavat		ASrayavat	near-form-needs-eyes	1	sch	0		0	0	40	
214337	7-319-c	AryasTavirIyaka	āryasthavirīyaka	NO-MATCH	A		A:AryasTavira		confirmed-missing	0		0		0	0	128	
214338	7-319-c	AryAdviSatI	āryādviśatī	nearform0.82		AryAtriSatI		AryAtriSatI	near-form-needs-eyes	2	acc;sch	0		0	0	106	
214348	7-319-d	AlambanapratyayaDyAnaSAstravyAKyA	ālambanapratyayadhyānaśāstravyākhyā	NO-MATCH	A		A:Alaptaka;B:Alambam		confirmed-missing	1	sch	0		0	0	65	
214351	7-319-d	AlavandArstotra	ālavandārstotra	NO-MATCH	B		B:AlamBam		confirmed-missing	0		0		0	0	47	
214352	7-319-d	Alasyavant	ālasyavant	nearform0.95		Alasyavat		Alasyavat	near-form-needs-eyes	1	sch	0		0	0	42	
214354	7-319-d	AlApaka	ālāpaka	nearform0.93		Alaptaka		Alaptaka	near-form-needs-eyes	1	bhs	0		0	0	39	
214361	7-319-d	Alokavant	ālokavant	nearform0.94		Alokavat		Alokavat	near-form-needs-eyes	2	pwg;sch	0		0	0	44	
214363	7-319-d	AlokAcala	ālokācala	NO-MATCH	A		A:AlokasuvegaDvaja;B:Alopa		confirmed-missing	1	sch	0		0	0	41	
214366	7-319-d	Avaka	āvaka	nearform1.00		avaka		avaka	covered-by-fold-twin-flagged	4	ap;ap90;sch;vcp	0		0	0	50	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214369	7-319-d	AvarItar	āvarītar	nearform0.93		avArita		avArita	near-form-needs-eyes	1	sch	0		0	0	84	
214370	7-319-d	Avarjanakara	āvarjanakara	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	201	
214371	7-319-d	AvarRI	āvarṇī	NO-MATCH	A		A:Avartaka		confirmed-missing	1	sch	0		0	0	53	
214375	7-319-d	AvaleKana	āvalekhana	nearform1.00		avaleKana		avaleKana	covered-by-fold-twin-flagged	1	sch	0		1	0	41	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214377	7-320-a	AvaSyakasUtra	āvaśyakasūtra	NO-MATCH	B		B:AvaSyaka		confirmed-missing	0		0		0	0	62	
214378	7-320-a	AvasaTavAsin	āvasathavāsin	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	45	
214379	7-320-a	AvasaTI	āvasathī	stem				AvasaTa	covered-by-MW-stem-form	1	sch	0		0	0	113	
214382	7-320-a	AvAmadevyam	āvāmadevyam	NO-MATCH	A		A:AvApa;B:AvAri		confirmed-missing	1	sch	0		0	0	43	
214388	7-320-a	AvirBUtatva	āvirbhūtatva	NO-MATCH	A		A:Avika		confirmed-missing	1	sch	0		0	0	43	
214389	7-320-a	AvirBUya	āvirbhūya	nearform0.88		AvirBUta		AvirBUta	near-form-needs-eyes	1	sch	0		0	1	41	
214391	7-320-a	AviSam	āviśam	stem				AviS	covered-by-MW-stem-form	1	sch	0		0	1	42	
214392	7-320-a	AvizpfzWa	āviṣpṛṣṭha	NO-MATCH	B		B:Avis		confirmed-missing	1	sch	0		1	0	45	
214395	7-320-a	Avftatva	āvṛtatva	nearform0.80		Avftvat		Avftvat	near-form-needs-eyes	1	sch	0		0	0	99	
214399	7-320-a	Avraskya	āvraskya	nearform0.93		Avraska		Avraska	near-form-needs-eyes	1	sch	0		0	0	40	
214403	7-320-a	ASAwavI	āśāṭavī	NO-MATCH	A		B:ASaNkya;A:ASAtanA		confirmed-missing	2	bhs;sch	0		0	0	95	
214405	7-320-a	ASAtika	āśātika	nearform0.92		Astika		Astika	near-form-needs-eyes	1	sch	0		0	0	69	
214413	7-320-b	ASIHpada	āśīḥpada	NO-MATCH	A		A:ASiKam;A:ASIna		confirmed-missing	1	sch	0		0	0	40	
214416	7-320-b	ASIrpada	āśīrpada	nearform0.88		ASIrvAda		ASIrvAda	near-form-needs-eyes	1	sch	0		1	0	40	
214417	7-320-b	ASIrmant	āśīrmant	nearform0.80		aSrImat		aSrImat	near-form-needs-eyes	2	cae;sch	0		0	0	103	
214418	7-320-b	ASIrvacanamAlA	āśīrvacanamālā	NO-MATCH	B		B:ASIviza		confirmed-missing	2	acc;sch	0		0	0	46	
214423	7-320-b	ASugI	āśugī	stem				ASuga	covered-by-MW-stem-form	1	sch	0		0	0	51	
214428	7-320-b	ASramadvezasaMkarin	āśramadveṣasaṃkarin	NO-MATCH	A		A:ASyAma		confirmed-missing	1	sch	0		0	0	51	
214429	7-320-b	ASramavAsaparvan	āśramavāsaparvan	NO-MATCH	A		A:ASrava		confirmed-missing	2	inm;sch	0		0	0	67	
214433	7-320-b	ASrumay	āśrumay	nearform0.93		aSrumaya		aSrumaya	near-form-needs-eyes	1	sch	0		0	0	90	
214434	7-320-b	ASretar	āśretar	NO-MATCH	B		B:ASleza		confirmed-missing	1	sch	0		0	0	39	
214436	7-320-b	ASvadakziRa	āśvadakṣiṇa	nearform0.87		aSatadakziRa		aSatadakziRa	near-form-needs-eyes	0		0		0	0	44	
214448	7-320-c	Asanapawwa	āsanapaṭṭa	stem				Asanapawwi	covered-by-MW-stem-form	2	ieg;sch	0		0	0	61	
214449	7-320-c	AsanADyAya	āsanādhyāya	nearform0.84		asvADyAya		asvADyAya	near-form-needs-eyes	2	acc;sch	0		0	0	42	
214454	7-320-c	AsapARqu	āsapāṇḍu	NO-MATCH	A		A:AsannayoDin		confirmed-missing	1	sch	0		0	0	57	
214455	7-320-c	Asahasrakftvas	āsahasrakṛtvas	NO-MATCH	A		A:AsAda		confirmed-missing	1	sch	0		0	0	47	
214458	7-320-c	AsInanyAya	āsīnanyāya	NO-MATCH	A		A:AsAdanA;B:AsInapracalAyita		confirmed-missing	1	sch	0		0	0	131	
214460	7-320-c	AsurakARqa	āsurakāṇḍa	NO-MATCH	B		B:AsInapracalAyita;B:Asecanaka		confirmed-missing	2	acc;sch	0		0	0	42	
214462	7-320-c	Asecanavant	āsecanavant	nearform0.95		Asecanavat		Asecanavat	near-form-needs-eyes	3	lan;pwg;sch	0		0	0	43	
214468	7-320-c	AsTI	āsthī	stem				AsTA	covered-by-MW-stem-form	1	sch	0		0	0	76	
214469	7-320-c	AspadI	āspadī	stem				Aspada	covered-by-MW-stem-form	1	sch	0		0	0	41	
214470	7-320-c	AsParaRakasamADi	āspharaṇakasamādhi	NO-MATCH	B		B:AsPAla		confirmed-missing	2	bhs;sch	1	67	0	0	130	
214478	7-320-c	AsyasaMmita	āsyasaṃmita	nearform1.00		Asyasammita		Asyasammita	covered-by-fold-twin-flagged	1	sch	0		0	0	43	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214485	7-320-d	AharaRIya	āharaṇīya	nearform1.00		aharaRIya		aharaRIya	covered-by-fold-twin-flagged	2	sch;vcp	0		0	0	41	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214486	7-320-d	Ahartos	āhartos	NO-MATCH	B		B:Ahalam		confirmed-missing	1	sch	0		0	0	39	
214493	7-320-d	AhAryapurIza	āhāryapurīṣa	NO-MATCH	A		B:AhAraka;A:Ahita		confirmed-missing	1	sch	0		0	0	44	
214495	7-320-d	AhitAgnibrAhmaRa	āhitāgnibrāhmaṇa	NO-MATCH	A		A:Ahita;B:AhutiBAga		confirmed-missing	2	acc;sch	0		0	0	71	
214497	7-320-d	Ahutimant	āhutimant	NO-MATCH	B		B:AhutiBAga		confirmed-missing	1	sch	0		0	0	41	
214498	7-320-d	AhuvaDyE	āhuvadhyai	NO-MATCH	A		A:Ahftya		confirmed-missing	1	sch	0		0	1	44	
214501	7-320-d	AhnikaBAskara	āhnikabhāskara	NO-MATCH	A		B:Aheya;A:AhrIkya		confirmed-missing	2	acc;sch	0		0	0	45	
214503	7-320-d	AhlAdayitar	āhlādayitar	NO-MATCH	A		A:AhrIkya;B:Ahva		confirmed-missing	1	sch	0		0	0	43	
214505	7-320-d	AhvAtar	āhvātar	nearform0.86		avatAra		avatAra	near-form-needs-eyes	1	sch	0		0	0	39	
214507	7-320-d	ikawI	ikaṭī	NO-MATCH	B		B:ikzukARqa		confirmed-missing	1	sch	0		0	0	53	
214509	7-320-d	ikzudaRqamaya	ikṣudaṇḍamaya	NO-MATCH	B		B:ikzukARqa		confirmed-missing	1	sch	0		0	0	88	
214510	7-320-d	ikzurasasamudra	ikṣurasasamudra	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	114	
214511	7-320-d	iNgAla	iṅgāla	nearform0.83		iNgula		iNgula	near-form-needs-eyes	1	sch	0		1	0	38	
214513	7-321-a	iNgudi	iṅgudi	stem				iNguda	covered-by-MW-stem-form	0		0		0	0	187	
214514	7-321-a	iNgyaratna	iṅgyaratna	NO-MATCH	C				confirmed-missing	2	acc;sch	0		0	0	61	
214515	7-321-a	icCantika	icchantika	NO-MATCH	A		A:icCAsadfSa		confirmed-missing	2	bhs;sch	1	110	1	1	128	
214517	7-321-a	iqAtva	iḍātva	nearform0.83		iqAnta		iqAnta	near-form-needs-eyes	1	sch	0		0	0	39	
214518	7-321-a	iqenyakratu	iḍenyakratu	NO-MATCH	B		B:iRqva		confirmed-missing	1	sch	0		0	0	43	
214524	7-321-a	itikartavyatAka	itikartavyatāka	NO-MATCH	A		A:iti		confirmed-missing	1	sch	0		0	0	129	
214525	7-321-a	itikrama	itikrama	nearform0.82		itikaraRa		itikaraRa	near-form-needs-eyes	1	sch	0		0	0	136	
214526	7-321-a	itTaMgata	itthaṃgata	NO-MATCH	B		B:itTam		confirmed-missing	3	cae;ccs;sch	0		0	0	173	
214530	7-321-a	idaMPala	idaṃphala	NO-MATCH	A		A:idaMyugIna		confirmed-missing	1	sch	0		0	0	40	
214531	7-321-a	idaMmaDura	idaṃmadhura	nearform1.00		idammaDura		idammaDura	covered-by-fold-twin-flagged	1	sch	0		0	0	42	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214535	7-321-a	iDmabarhis	idhmabarhis	nearform1.00		iDmAbarhis		iDmAbarhis	covered-by-fold-twin-flagged	1	sch	0		0	0	42	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214538	7-321-a	indindira	indindira	stem				indindirA	covered-by-MW-stem-form	10	armh;bur;lrv;mw72;pwg;sch;shs;vcp;wil;yat	0		0	0	44	
214540	7-321-a	indirApariRaya	indirāpariṇaya	NO-MATCH	A		B:indirA;A:indIvaradfS		confirmed-missing	2	acc;sch	0		0	0	46	
214547	7-321-b	indumaRI	indumaṇī	stem				indumaRi	covered-by-MW-stem-form	1	sch	0		0	0	120	
214548	7-321-b	indumaRIy	indumaṇīy	nearform0.94		indumaRi		indumaRi	near-form-needs-eyes	1	sch	0		0	0	98	
214549	7-321-b	induratneSvaraprasAda	induratneśvaraprasāda	NO-MATCH	C				confirmed-missing	2	acc;sch	0		0	0	53	
214550	7-321-b	induvaktrA	induvaktrā	NO-MATCH	B		B:indra		confirmed-missing	1	sch	0		0	0	60	
214556	7-321-b	indrajaya	indrajaya	nearform0.82		indrejya		indrejya	near-form-needs-eyes	1	sch	0		1	0	41	
214558	7-321-b	indradEvatya	indradaivatya	NO-MATCH	B		B:indrajAla		confirmed-missing	1	sch	0		0	0	44	
214559	7-321-b	indraDfti	indradhṛti	NO-MATCH	B		B:indranIlaka		confirmed-missing	1	sch	0		0	0	41	
214561	7-321-b	indranIlamaRimaya	indranīlamaṇimaya	NO-MATCH	B		B:indranIlaka		confirmed-missing	1	sch	0		0	0	49	
214562	7-321-b	indrapawa	indrapaṭa	nearform0.89		indrapada		indrapada	near-form-needs-eyes	2	bhs;sch	0		0	0	41	
214563	7-321-b	indrapASa	indrapāśa	nearform0.89		indrapAla		indrapAla	near-form-needs-eyes	1	sch	0		0	0	140	
214564	7-321-b	indrapucCa	indrapuccha	nearform0.80		indrapuzpa		indrapuzpa	near-form-needs-eyes	1	sch	0		0	0	42	
214565	7-321-b	indrapuruza	indrapuruṣa	nearform0.86		indrapuzpa		indrapuzpa	near-form-needs-eyes	1	sch	0		0	0	43	
214567	7-321-b	indraprasTamAhAtmya	indraprasthamāhātmya	NO-MATCH	A		A:indraprayARa;A:indramaGaSrI		confirmed-missing	2	acc;sch	0		0	0	51	
214570	7-321-b	indrayAjin	indrayājin	nearform0.80		indrajAlin		indrajAlin	near-form-needs-eyes	1	sch	0		0	0	42	
214573	7-321-b	indravarRa	indravarṇa	nearform0.95		indrAvaruRa		indrAvaruRa	near-form-needs-eyes	1	sch	0		0	0	61	
214574	7-321-b	indraSrI	indraśrī	NO-MATCH	B		B:indrasava		confirmed-missing	2	bhs;sch	0		0	0	40	
214578	7-321-b	indrARImaha	indrāṇīmaha	NO-MATCH	A		A:indrARIgOrIpUjA;A:indrAvasikta		confirmed-missing	1	sch	0		0	0	165	
214584	7-321-c	indrotTApana	indrotthāpana	nearform0.87		indratApana		indratApana	near-form-needs-eyes	1	sch	0		0	0	44	
214586	7-321-c	inDanvant	indhanvant	nearform0.94		inDanvan		inDanvan	near-form-needs-eyes	1	sch	0		0	0	44	
214590	7-321-c	iyata	iyata	nearform0.91		iyattA		iyattA	near-form-needs-eyes	1	sch	0		0	1	89	
214592	7-321-c	irasy	irasy	stem				irasyA;irasya	covered-by-MW-stem-form	5	cae;ccs;gra;pwg;sch	0		1	0	73	
214596	7-321-c	ilAsura	ilāsura	NO-MATCH	A		A:ilAsutA;B:iva		confirmed-missing	1	sch	0		0	0	39	
214601	7-321-c	izavant	iṣavant	nearform0.92		izavat		izavat	near-form-needs-eyes	3	cae;pwg;sch	0		0	0	40	
214602	7-321-c	izADAra	iṣādhāra	nearform1.00		IzADAra		IzADAra	covered-by-fold-twin-flagged	2	bhs;sch	0		0	0	61	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214615	7-321-d	izwinirRaya	iṣṭinirṇaya	NO-MATCH	A		B:izwApUrta;A:izwimaya		confirmed-missing	2	acc;sch	0		0	0	43	
214617	7-321-d	izwiviDa	iṣṭividha	nearform0.80		izwitva		izwitva	near-form-needs-eyes	1	sch	0		0	0	59	
214621	7-321-d	izvASanI	iṣvāśanī	NO-MATCH	A		B:izvastra;A:ihamanas		confirmed-missing	1	sch	0		0	0	114	
214624	7-321-d	ihehamAtar	ihehamātar	nearform0.84		ihehamAtf		ihehamAtf	near-form-needs-eyes	2	pwg;sch	0		0	0	128	
214629	7-321-d	Ikzati	īkṣati	NO-MATCH	B		B:Ikzaka		confirmed-missing	3	lrv;sch;vcp	0		0	0	38	
214630	7-321-d	IkzAraRyamAhAtmya	īkṣāraṇyamāhātmya	NO-MATCH	C				confirmed-missing	2	acc;sch	0		0	0	49	
214631	7-321-d	Ikzitar	īkṣitar	nearform0.92		Ikzita		Ikzita	near-form-needs-eyes	3	ccs;pwg;sch	0		0	0	76	
214634	7-321-d	Ijya	ījya	NO-MATCH	A		B:INK;A:IdfgavasTa		confirmed-missing	1	sch	0		0	0	36	pratyayhara/short-form class
214637	7-321-d	Iyakz	īyakṣ	NO-MATCH	A		A:IdfSaBUta;B:IrapAda		confirmed-missing	1	sch	0		0	0	37	
214640	7-321-d	Ilay	īlay	NO-MATCH	B		B:IrapAda		confirmed-missing	2	cae;sch	0		0	0	41	pratyayhara/short-form class
214641	7-321-d	ISaka	īśaka	stem				ISake	covered-by-MW-stem-form	1	sch	0		0	0	55	
214647	7-321-d	ISAvAsyaKaRqana	īśāvāsyakhaṇḍana	NO-MATCH	A		A:ISAnahata;B:ISvara		confirmed-missing	1	sch	0		0	0	47	
214651	7-322-a	ISvaradIkzita	īśvaradīkṣita	NO-MATCH	B		B:ISvarakAraRin		confirmed-missing	2	acc;sch	0		0	0	45	
214652	7-322-a	ISvaraSataka	īśvaraśataka	NO-MATCH	C				confirmed-missing	2	acc;sch	0		0	0	44	
214653	7-322-a	ISvarasuKavAda	īśvarasukhavāda	NO-MATCH	B		B:IzatkArya		confirmed-missing	2	acc;sch	0		0	0	46	
214655	7-322-a	Izatpramaya	īṣatpramaya	NO-MATCH	A		B:IzatkArya;A:IzatsaMjYa		confirmed-missing	1	sch	0		0	0	46	
214657	7-322-a	Izatsvinna	īṣatsvinna	NO-MATCH	A		A:IzatsaMjYa		confirmed-missing	1	sch	0		0	0	42	
214658	7-322-a	IzADara	īṣādhara	nearform1.00		IzADAra		IzADAra	covered-by-fold-twin-flagged	2	bhs;sch	1	194	0	0	192	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
214660	7-322-a	IhAvant	īhāvant	NO-MATCH	B		B:IzIkA;B:ukta		confirmed-missing	1	sch	0		0	0	39	
214665	7-322-a	ukTaBAj	ukthabhāj	NO-MATCH	A		A:uktipratyuktikA;B:ukz		confirmed-missing	0		0		0	0	114	
214667	7-322-a	ukzatva	ukṣatva	nearform0.86		uktatva		uktatva	near-form-needs-eyes	1	sch	0		0	0	40	
214677	7-322-a	ugrarUpin	ugrarūpin	NO-MATCH	A		A:ugraruz;B:ugravIrya		confirmed-missing	1	sch	0		0	0	63	
214681	7-322-a	ucitakArin	ucitakārin	NO-MATCH	B		B:ugravega		confirmed-missing	1	sch	0		0	0	42	
214682	7-322-a	ucitopAyasaMgraha	ucitopāyasaṃgraha	NO-MATCH	A		A:uccakEs		confirmed-missing	2	acc;sch	0		0	0	49	
214685	7-322-a	uccakzU	uccakṣū	nearform0.93		uccakzus		uccakzus	near-form-needs-eyes	1	sch	0		0	0	137	
214686	7-322-b	uccagopura	uccagopura	NO-MATCH	A		A:uccataratA		confirmed-missing	2	md;sch	0		0	0	42	
214688	7-322-b	uccanAsika	uccanāsika	nearform0.84		upanAsika		upanAsika	near-form-needs-eyes	1	sch	0		0	0	45	
214691	7-322-b	uccazaka	uccaṣaka	nearform0.80		ucCuzka		ucCuzka	near-form-needs-eyes	2	sch;stc	0		0	0	40	
214696	7-322-b	uccUlI	uccūlī	NO-MATCH	A		A:uccitraRa		confirmed-missing	1	sch	0		0	0	38	
214697	7-322-b	uccEHpramodam	uccaiḥpramodam	NO-MATCH	A		A:uccEraBijana		confirmed-missing	1	sch	0		0	0	45	
